CODCP_INEI,CODCCPP,CEN_POB,CODGEO,D_DPTO,D_PROV,D_DIST,D_REGION,REGION
1202070008,529032,LA FLORIDA,120207,JUNIN,CONCEPCION,HEROINAS TOLEDO,DRE JUNIN,JUNIN
1202120001,126920,SANTO DOMINGO II,120212,JUNIN,CONCEPCION,NUEVE DE JULIO,DRE JUNIN,JUNIN
1901040001,113287,HUALGAYGAGA,190104,PASCO,PASCO,HUAYLLAY,DRE PASCO,PASCO
,683819,SANTA ROSA DE QUIVES,190104,PASCO,PASCO,HUAYLLAY,DRE PASCO,PASCO
,683818,SAN CRISTOBAL,190104,PASCO,PASCO,HUAYLLAY,DRE PASCO,PASCO
1901040001,113287,AGUITA DE JARUNAN,190104,PASCO,PASCO,HUAYLLAY,DRE PASCO,PASCO
,121710,BUENA VISTA BAJA,20802,ANCASH,CASMA,BUENA VISTA ALTA,DRE ANCASH,ANCASH
208040030,127188,LIZA,20804,ANCASH,CASMA,YAUTAN,DRE ANCASH,ANCASH
,683444,CASMA,20801,ANCASH,CASMA,CASMA,DRE ANCASH,ANCASH
,622480,FRAY MARTIN,20804,ANCASH,CASMA,YAUTAN,DRE ANCASH,ANCASH
208020035,229166,CARBONERIA,20802,ANCASH,CASMA,BUENA VISTA ALTA,DRE ANCASH,ANCASH
208040026,240787,CACHIPAMPA,20804,ANCASH,CASMA,YAUTAN,DRE ANCASH,ANCASH
208010001,113871,VISTA ALEGRE,20801,ANCASH,CASMA,CASMA,DRE ANCASH,ANCASH
,683407,VISTA ALEGRE,20804,ANCASH,CASMA,YAUTAN,DRE ANCASH,ANCASH
208020001,120678,BUEBA VISTA ALTA,20802,ANCASH,CASMA,BUENA VISTA ALTA,DRE ANCASH,ANCASH
,529344,TAMBO ALAPA,120201,JUNIN,CONCEPCION,CONCEPCION,DRE JUNIN,JUNIN
1202010014,512996,PAILA,120201,JUNIN,CONCEPCION,CONCEPCION,DRE JUNIN,JUNIN
,528436,MULIACO,190103,PASCO,PASCO,HUARIACA,DRE PASCO,PASCO
1002070075,515663,VISTA ALEGRE,190103,PASCO,PASCO,HUARIACA,DRE PASCO,PASCO
1901030005,653967,CANISH,190103,PASCO,PASCO,HUARIACA,DRE PASCO,PASCO
1901040001,113287,BARRIO SANTA ROSA DE QUIVES,190104,PASCO,PASCO,HUAYLLAY,DRE PASCO,PASCO
1901040001,113287,BARRIO DE ARENALES,190104,PASCO,PASCO,HUAYLLAY,DRE PASCO,PASCO
1901040001,113287,BARRIO HUAYGAGA,190104,PASCO,PASCO,HUAYLLAY,DRE PASCO,PASCO
1901040001,113287,BARRIO AGUITA JARUNAN,190104,PASCO,PASCO,HUAYLLAY,DRE PASCO,PASCO
1901040001,113287,BARRIO 14 DE SETIEMBRE,190104,PASCO,PASCO,HUAYLLAY,DRE PASCO,PASCO
,652971,SAN MARCOS,120213,JUNIN,CONCEPCION,ORCOTUNA,DRE JUNIN,JUNIN
1202130006,531764,SAN ANTONIO,120213,JUNIN,CONCEPCION,ORCOTUNA,DRE JUNIN,JUNIN
1202110003,114410,SAN JUAN DE MATAHULO,120213,JUNIN,CONCEPCION,ORCOTUNA,DRE JUNIN,JUNIN
1202110002,131680,SAN LUIS DE YAICO,120213,JUNIN,CONCEPCION,ORCOTUNA,DRE JUNIN,JUNIN
1202020005,133115,SANTA CRUZ DE VILCA,120202,JUNIN,CONCEPCION,ACO,DRE JUNIN,JUNIN
1901090001,128882,JOSE CARLOS MARIATEGUI,190109,PASCO,PASCO,SIMON BOLIVAR,DRE PASCO,PASCO
,558181,TAHUANTISUYO,190101,PASCO,PASCO,CHAUPIMARCA,DRE PASCO,PASCO
,116011,MOQUEGUA ALTA,190101,PASCO,PASCO,CHAUPIMARCA,DRE PASCO,PASCO
,572416,ULIACHIN,190101,PASCO,PASCO,CHAUPIMARCA,DRE PASCO,PASCO
1901020001,129345,BARRIO JATUN PAMPA,190102,PASCO,PASCO,HUACHON,DRE PASCO,PASCO
,544791,CHIPI CHIPI,190102,PASCO,PASCO,HUACHON,DRE PASCO,PASCO
1901020047,617121,AGOCHINCHAN - QUIPARACRA,190102,PASCO,PASCO,HUACHON,DRE PASCO,PASCO
1207060062,114154,ALTO YAMANA / HUACAHUAIN,120706,JUNIN,TARMA,PALCA,DRE JUNIN,JUNIN
1207010013,528982,ANDAMARCA CURIS,120701,JUNIN,TARMA,TARMA,DRE JUNIN,JUNIN
1207060037,132053,CHIPOCAYOC,120706,JUNIN,TARMA,PALCA,DRE JUNIN,JUNIN
1207010001,127592,PEÑA DORADA 1,120701,JUNIN,TARMA,TARMA,DRE JUNIN,JUNIN
,NA,ANDAMARCA CURI,120701,JUNIN,TARMA,TARMA,DRE JUNIN,JUNIN
,NA,BARRIO 2 DE MAYO,120701,JUNIN,TARMA,TARMA,DRE JUNIN,JUNIN
,120119,HUALHUAS,120701,JUNIN,TARMA,TARMA,DRE JUNIN,JUNIN
,218396,ANDAS,120205,JUNIN,CONCEPCION,COCHAS,DRE JUNIN,JUNIN
1201220014,227827,MUCHCA,120206,JUNIN,CONCEPCION,COMAS,DRE JUNIN,JUNIN
1201240050,525852,CHALLHUA,120206,JUNIN,CONCEPCION,COMAS,DRE JUNIN,JUNIN
1202050019,131737,PILCOLLAMA,120206,JUNIN,CONCEPCION,COMAS,DRE JUNIN,JUNIN
502020030,132842,LLACCTAHURAN,50202,AYACUCHO,CANGALLO,CHUSCHI,DRE AYACUCHO,AYACUCHO
1901070001,112390,RAMON CASTILLA,190107,PASCO,PASCO,PAUCARTAMBO,DRE PASCO,PASCO
1901070056,226748,CACARA,190107,PASCO,PASCO,PAUCARTAMBO,DRE PASCO,PASCO
1901070058,626558,SAN JUAN,190107,PASCO,PASCO,PAUCARTAMBO,DRE PASCO,PASCO
1209020001,122165,CUARTO CUARTEL,120902,JUNIN,CHUPACA,AHUAC,DRE JUNIN,JUNIN
1209020001,122165,CUARTEL TERCERO,120902,JUNIN,CHUPACA,AHUAC,DRE JUNIN,JUNIN
1209020001,122165,CUARTEL I,120902,JUNIN,CHUPACA,AHUAC,DRE JUNIN,JUNIN
1209020001,122165,CUARTEL CUARTO,120902,JUNIN,CHUPACA,AHUAC,DRE JUNIN,JUNIN
1209020001,122165,CUARTEL SEGUN DO,120902,JUNIN,CHUPACA,AHUAC,DRE JUNIN,JUNIN
1510180017,549934,LANGAICO,151018,LIMA,YAUYOS,LARAOS,DRE LIMA PROVINCIAS,LIMA PROVINCIAS
604010079,658501,CHOCTAPATA ROJASPATA,60401,CAJAMARCA,CHOTA,CHOTA,DRE CAJAMARCA,CAJAMARCA
1902040007,117852,PAUCALIN,190204,PASCO,DANIEL ALCIDES CARRION,PAUCAR,DRE PASCO,PASCO
,617215,CONDORGAGA,190204,PASCO,DANIEL ALCIDES CARRION,PAUCAR,DRE PASCO,PASCO
201120026,526566,UCHUYACU,20112,ANCASH,HUARAZ,TARICA,DRE ANCASH,ANCASH
1902010199,111871,HUACHOS,190201,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,DRE PASCO,PASCO
,124290,VILLO,190201,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,DRE PASCO,PASCO
1902010346,222095,HUANCAMACHAY,190201,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,DRE PASCO,PASCO
1902010141,624589,SAUCARCAY,190201,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,DRE PASCO,PASCO
1301020001,528522,MIGUEL GRAU,130102,LA LIBERTAD,TRUJILLO,EL PORVENIR,DRE LA LIBERTAD,LA LIBERTAD
1301020001,528522,GRAN CHIMU,130102,LA LIBERTAD,TRUJILLO,EL PORVENIR,DRE LA LIBERTAD,LA LIBERTAD
201120011,512037,URUSPAMPA,20112,ANCASH,HUARAZ,TARICA,DRE ANCASH,ANCASH
201120003,625779,HUANTZAPAMPA,20112,ANCASH,HUARAZ,TARICA,DRE ANCASH,ANCASH
201120009,230700,COCHAN PAMPA,20112,ANCASH,HUARAZ,TARICA,DRE ANCASH,ANCASH
2102010001,119289,BARRIO MAGISTERIAL,210201,PUNO,AZANGARO,AZANGARO,DRE PUNO,PUNO
607010057,612656,SAN JOSE DE CUÑACALES,60701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,DRE CAJAMARCA,CAJAMARCA
1301020001,528522,PORVENIR CENTRAL,130102,LA LIBERTAD,TRUJILLO,EL PORVENIR,DRE LA LIBERTAD,LA LIBERTAD
1301020001,528522,EL POVENIR CENTRO,130102,LA LIBERTAD,TRUJILLO,EL PORVENIR,DRE LA LIBERTAD,LA LIBERTAD
1301020001,528522,PORVENIR CENTAL,130102,LA LIBERTAD,TRUJILLO,EL PORVENIR,DRE LA LIBERTAD,LA LIBERTAD
,524940,AUYAN,120901,JUNIN,CHUPACA,CHUPACA,DRE JUNIN,JUNIN
1209090005,624791,UNION LIBERTAD,120909,JUNIN,CHUPACA,YANACANCHA,DRE JUNIN,JUNIN
201050019,122118,COLLANA,20105,ANCASH,HUARAZ,INDEPENDENCIA,DRE ANCASH,ANCASH
201050017,622001,SAN ANTONIO,20105,ANCASH,HUARAZ,INDEPENDENCIA,DRE ANCASH,ANCASH
201050025,613070,CASERIO DE SANTA CASA,20105,ANCASH,HUARAZ,INDEPENDENCIA,DRE ANCASH,ANCASH
201050144,118787,CHUA BAJO,20105,ANCASH,HUARAZ,INDEPENDENCIA,DRE ANCASH,ANCASH
,655314,LLACTASH,20105,ANCASH,HUARAZ,INDEPENDENCIA,DRE ANCASH,ANCASH
201050044,620941,SANTA ROSA DE PACUASH,20105,ANCASH,HUARAZ,INDEPENDENCIA,DRE ANCASH,ANCASH
,655315,NUEVO PARAISO,20105,ANCASH,HUARAZ,INDEPENDENCIA,DRE ANCASH,ANCASH
201050024,133219,RECRISH,20105,ANCASH,HUARAZ,INDEPENDENCIA,DRE ANCASH,ANCASH
,557324,CENTENARIO,130106,LA LIBERTAD,TRUJILLO,LAREDO,DRE LA LIBERTAD,LA LIBERTAD
,555869,30 DE NOVIEMBRE,130106,LA LIBERTAD,TRUJILLO,LAREDO,DRE LA LIBERTAD,LA LIBERTAD
1902060007,653382,POPOGAY (SAN JUAN DE POPOGAY),190206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,DRE PASCO,PASCO
1902060047,612475,ANTACANCHA,190206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,DRE PASCO,PASCO
1902060039,126198,UCRO,190206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,DRE PASCO,PASCO
1902060030,534263,AGO PAMPANIA,190206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,DRE PASCO,PASCO
1902060126,129662,PUTAGA,190206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,DRE PASCO,PASCO
1902060073,523405,POGOG,190205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,DRE PASCO,PASCO
1902060079,237618,ANTAGASHA,190206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,DRE PASCO,PASCO
,244645,CHORAG,190206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,DRE PASCO,PASCO
1902080043,128346,COCCAR,190208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,DRE PASCO,PASCO
1902060028,625019,TICRARPUN,190206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,DRE PASCO,PASCO
,651237,INDEPENDENCIA,120214,JUNIN,CONCEPCION,SAN JOSE DE QUERO,DRE JUNIN,JUNIN
,116643,IQUICHA,120903,JUNIN,CHUPACA,CHONGOS BAJO,DRE JUNIN,JUNIN
1209090010,119665,HUASCAR,120909,JUNIN,CHUPACA,YANACANCHA,DRE JUNIN,JUNIN
,614179,SAN VICENTE DE HUALLANCAYO,120204,JUNIN,CONCEPCION,CHAMBARA,DRE JUNIN,JUNIN
,112727,PUZO COMUN,120901,JUNIN,CHUPACA,CHUPACA,DRE JUNIN,JUNIN
208010020,117792,SANTA ANA,20801,ANCASH,CASMA,CASMA,DRE ANCASH,ANCASH
208020011,128454,YANACACA,20802,ANCASH,CASMA,BUENA VISTA ALTA,DRE ANCASH,ANCASH
208010045,111861,LA HUACA,20803,ANCASH,CASMA,COMANDANTE NOEL,DRE ANCASH,ANCASH
208030007,535488,TABON BAJO,20803,ANCASH,CASMA,COMANDANTE NOEL,DRE ANCASH,ANCASH
,683445,CASMA,20801,ANCASH,CASMA,CASMA,DRE ANCASH,ANCASH
208020024,125278,CAHUACUCHO,20802,ANCASH,CASMA,BUENA VISTA ALTA,DRE ANCASH,ANCASH
201050059,215082,PICUP,20105,ANCASH,HUARAZ,INDEPENDENCIA,DRE ANCASH,ANCASH
201050078,124452,MITUCRU,20105,ANCASH,HUARAZ,INDEPENDENCIA,DRE ANCASH,ANCASH
201050092,566425,HUAUYAHUILCA,20105,ANCASH,HUARAZ,INDEPENDENCIA,DRE ANCASH,ANCASH
201050085,524935,ESLABON,20105,ANCASH,HUARAZ,INDEPENDENCIA,DRE ANCASH,ANCASH
1301020001,528522,FLORENCIA DE MORA,130103,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,DRE LA LIBERTAD,LA LIBERTAD
1301020001,528522,FCIA DE MORA,130103,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,DRE LA LIBERTAD,LA LIBERTAD
1301030001,517438,FCIA DE MORA,130103,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,DRE LA LIBERTAD,LA LIBERTAD
201050074,681243,EL MILAGRO,20105,ANCASH,HUARAZ,INDEPENDENCIA,DRE ANCASH,ANCASH
201010001,114517,SAN ISIDRO,20101,ANCASH,HUARAZ,HUARAZ,DRE ANCASH,ANCASH
,126450,PEDREGAL BAJO,20101,ANCASH,HUARAZ,HUARAZ,DRE ANCASH,ANCASH
,558358,VILLON BAJO,20101,ANCASH,HUARAZ,HUARAZ,DRE ANCASH,ANCASH
,555781,LOS OLIVOS,20105,ANCASH,HUARAZ,INDEPENDENCIA,DRE ANCASH,ANCASH
,215287,VISTA ALEGRE,20101,ANCASH,HUARAZ,HUARAZ,DRE ANCASH,ANCASH
201010001,114517,AA.HH. 08 DE DICIEMBRE,20101,ANCASH,HUARAZ,HUARAZ,DRE ANCASH,ANCASH
201010001,114517,MARACANA,20101,ANCASH,HUARAZ,HUARAZ,DRE ANCASH,ANCASH
201010001,114517,AA. HH. 08 DE MARZO,20101,ANCASH,HUARAZ,HUARAZ,DRE ANCASH,ANCASH
201010002,530344,PAQUISHA,20101,ANCASH,HUARAZ,HUARAZ,DRE ANCASH,ANCASH
607010146,574105,HUALANGA,60701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,DRE CAJAMARCA,CAJAMARCA
1902020044,118088,ISCAICOCHA,190202,PASCO,DANIEL ALCIDES CARRION,CHACAYAN,DRE PASCO,PASCO
1902060012,530638,AZUL MINA,190202,PASCO,DANIEL ALCIDES CARRION,CHACAYAN,DRE PASCO,PASCO
1301110001,129624,LIBERACION SOCIAL,130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,DRE LA LIBERTAD,LA LIBERTAD
1206080054,614990,CC.NN. SAMANIATO,120608,JUNIN,SATIPO,RIO TAMBO,DRE JUNIN,JUNIN
1206080074,537163,CC.NN.CAMANTAVISHI,120608,JUNIN,SATIPO,RIO TAMBO,DRE JUNIN,JUNIN
1206080064,223431,PICHIQUIA,120608,JUNIN,SATIPO,RIO TAMBO,DRE JUNIN,JUNIN
,215799,ANAPAT,120608,JUNIN,SATIPO,RIO TAMBO,DRE JUNIN,JUNIN
1206060084,240476,BOCA ANAPATI,120608,JUNIN,SATIPO,RIO TAMBO,DRE JUNIN,JUNIN
1903030024,131076,FUNDO PALCAMAYO / LANTURACHI,190303,PASCO,OXAPAMPA,HUANCABAMBA,DRE PASCO,PASCO
1903010004,533098,ALTO SANTA CLARA,190301,PASCO,OXAPAMPA,OXAPAMPA,DRE PASCO,PASCO
1903030026,520778,PALCAMAYO,190301,PASCO,OXAPAMPA,OXAPAMPA,DRE PASCO,PASCO
201010001,114517,PEDREGAL ALTO,20101,ANCASH,HUARAZ,HUARAZ,DRE ANCASH,ANCASH
201010001,114517,JOSE OLAYA,20101,ANCASH,HUARAZ,HUARAZ,DRE ANCASH,ANCASH
201050054,534636,CACHIPAMPA,20105,ANCASH,HUARAZ,INDEPENDENCIA,DRE ANCASH,ANCASH
,215902,CHALLHUA,20101,ANCASH,HUARAZ,HUARAZ,DRE ANCASH,ANCASH
201050001,129688,ANTAOCO,20105,ANCASH,HUARAZ,INDEPENDENCIA,DRE ANCASH,ANCASH
201050001,129688,HORACIO ZEVALLOS,20105,ANCASH,HUARAZ,INDEPENDENCIA,DRE ANCASH,ANCASH
201050083,613457,NUEVA ESPERANZA,20105,ANCASH,HUARAZ,INDEPENDENCIA,DRE ANCASH,ANCASH
,655316,NUEVO PROGRESO,20105,ANCASH,HUARAZ,INDEPENDENCIA,DRE ANCASH,ANCASH
,227640,HUACRAJIRKA,20105,ANCASH,HUARAZ,INDEPENDENCIA,DRE ANCASH,ANCASH
1301110001,129624,LOS MANGOS,130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,DRE LA LIBERTAD,LA LIBERTAD
1301110001,129624,BUENOS AIRES NORTE,130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,DRE LA LIBERTAD,LA LIBERTAD
1301110001,129624,LOS ROSALES SAN LUIS,130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,DRE LA LIBERTAD,LA LIBERTAD
201050118,115459,CURHUAZ,20105,ANCASH,HUARAZ,INDEPENDENCIA,DRE ANCASH,ANCASH
201050056,121729,SHANCAYAN,20105,ANCASH,HUARAZ,INDEPENDENCIA,DRE ANCASH,ANCASH
1903010003,533015,PARAISO,190301,PASCO,OXAPAMPA,OXAPAMPA,DRE PASCO,PASCO
1903010031,622913,LA CAÑERA,190301,PASCO,OXAPAMPA,OXAPAMPA,DRE PASCO,PASCO
1903010005,311157,ACUZAZU,190301,PASCO,OXAPAMPA,OXAPAMPA,DRE PASCO,PASCO
1301030001,517438,VICTOR RAUL HAYA DE LA TORRE,130103,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,DRE LA LIBERTAD,LA LIBERTAD
1301030001,517438,SANTO TORIBIO,130103,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,DRE LA LIBERTAD,LA LIBERTAD
,651668,DINAMICA,130103,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,DRE LA LIBERTAD,LA LIBERTAD
201010098,522447,CHAMANAYOC,20101,ANCASH,HUARAZ,HUARAZ,DRE ANCASH,ANCASH
201010178,117499,QUECHCAP,20101,ANCASH,HUARAZ,HUARAZ,DRE ANCASH,ANCASH
201080005,525491,MASHUAN,20101,ANCASH,HUARAZ,HUARAZ,DRE ANCASH,ANCASH
201080006,540506,YUPANAPAMPA,20101,ANCASH,HUARAZ,HUARAZ,DRE ANCASH,ANCASH
201080008,115410,ACO,20101,ANCASH,HUARAZ,HUARAZ,DRE ANCASH,ANCASH
201080007,116598,LLOCLLA,20101,ANCASH,HUARAZ,HUARAZ,DRE ANCASH,ANCASH
,519136,ESCALON,60702,CAJAMARCA,HUALGAYOC,CHUGUR,DRE CAJAMARCA,CAJAMARCA
607020018,652876,PAMPA GRANDE,60702,CAJAMARCA,HUALGAYOC,CHUGUR,DRE CAJAMARCA,CAJAMARCA
1312010016,537285,EL CERRITO,131201,LA LIBERTAD,VIRU,VIRU,DRE LA LIBERTAD,LA LIBERTAD
,521359,LOS PINOS,131201,LA LIBERTAD,VIRU,VIRU,DRE LA LIBERTAD,LA LIBERTAD
,116455,SANTA MARIA,131201,LA LIBERTAD,VIRU,VIRU,DRE LA LIBERTAD,LA LIBERTAD
1312010070,679518,POZA DEL GATO,131201,LA LIBERTAD,VIRU,VIRU,DRE LA LIBERTAD,LA LIBERTAD
1312010001,112489,RAMAL EL PINO,131201,LA LIBERTAD,VIRU,VIRU,DRE LA LIBERTAD,LA LIBERTAD
1312010048,115819,SANTA CECILIA,131201,LA LIBERTAD,VIRU,VIRU,DRE LA LIBERTAD,LA LIBERTAD
1312010032,131065,HUACA SANTA ROSA,131201,LA LIBERTAD,VIRU,VIRU,DRE LA LIBERTAD,LA LIBERTAD
,653298,MARAVILLA,20101,ANCASH,HUARAZ,HUARAZ,DRE ANCASH,ANCASH
201010071,127557,SANTACRUZ,20101,ANCASH,HUARAZ,HUARAZ,DRE ANCASH,ANCASH
201010024,683524,NUEVA FLORIDA,20101,ANCASH,HUARAZ,HUARAZ,DRE ANCASH,ANCASH
201010033,619991,CANTUPAMPA,20101,ANCASH,HUARAZ,HUARAZ,DRE ANCASH,ANCASH
201010001,114517,JUAN VELASCOALVARADO,20101,ANCASH,HUARAZ,HUARAZ,DRE ANCASH,ANCASH
1903040032,311173,SANTA ROSA DE CHUCHURAS,190304,PASCO,OXAPAMPA,PALCAZU,DRE PASCO,PASCO
,682478,LA QUINUA,60401,CAJAMARCA,CHOTA,CHOTA,DRE CAJAMARCA,CAJAMARCA
604010076,548647,SHOTORCO RAMBRANPATA,60401,CAJAMARCA,CHOTA,CHOTA,DRE CAJAMARCA,CAJAMARCA
,551810,BELLAVISTA,130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,DRE LA LIBERTAD,LA LIBERTAD
1301050001,523060,PUEBLO LIBRE,130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,DRE LA LIBERTAD,LA LIBERTAD
,651674,SAN MARTIN,130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,DRE LA LIBERTAD,LA LIBERTAD
,573114,LAS PALMERAS,130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,DRE LA LIBERTAD,LA LIBERTAD
1301050001,523060,RAMIRO PRIALE,130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,DRE LA LIBERTAD,LA LIBERTAD
,310537,PUEBLO LIBRE,130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,DRE LA LIBERTAD,LA LIBERTAD
,573432,LOS PINOS,130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,DRE LA LIBERTAD,LA LIBERTAD
2109030019,510653,CONDORIRI,210903,PUNO,MOHO,HUAYRAPATA,DRE PUNO,PUNO
201050001,129688,JAMANCA JIRCA,20105,ANCASH,HUARAZ,INDEPENDENCIA,DRE ANCASH,ANCASH
,610619,SOLEDAD ALTA,20101,ANCASH,HUARAZ,HUARAZ,DRE ANCASH,ANCASH
201010001,114517,AA.HH. 8 DE MARZO,20101,ANCASH,HUARAZ,HUARAZ,DRE ANCASH,ANCASH
,NA,LA COLINA,20105,ANCASH,HUARAZ,INDEPENDENCIA,DRE ANCASH,ANCASH
,655321,OCHO DE DICIEMBRE,20101,ANCASH,HUARAZ,HUARAZ,DRE ANCASH,ANCASH
,NA,CELSO CARVAJAL,60401,CAJAMARCA,CHOTA,CHOTA,DRE CAJAMARCA,CAJAMARCA
604010075,655228,PACCHAPAMPA ALTO,60401,CAJAMARCA,CHOTA,CHOTA,DRE CAJAMARCA,CAJAMARCA
604010074,653324,NUEVO COLPA,60401,CAJAMARCA,CHOTA,CHOTA,DRE CAJAMARCA,CAJAMARCA
604010084,658505,SAN PEDRO,60401,CAJAMARCA,CHOTA,CHOTA,DRE CAJAMARCA,CAJAMARCA
604010001,117922,EL COSO,60401,CAJAMARCA,CHOTA,CHOTA,DRE CAJAMARCA,CAJAMARCA
,655408,LOPEZ MAYO,60401,CAJAMARCA,CHOTA,CHOTA,DRE CAJAMARCA,CAJAMARCA
,559897,SANTA VERONICA,130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,DRE LA LIBERTAD,LA LIBERTAD
1301050001,523060,VICTOR RAUL HAYA DE LA TORRE,130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,DRE LA LIBERTAD,LA LIBERTAD
1301050001,523060,VILLA HUANCHACO,130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,DRE LA LIBERTAD,LA LIBERTAD
,616606,LIRIO,20105,ANCASH,HUARAZ,INDEPENDENCIA,DRE ANCASH,ANCASH
201120018,545564,ANTAPLUY,20112,ANCASH,HUARAZ,TARICA,DRE ANCASH,ANCASH
,NA,MARACANA,20101,ANCASH,HUARAZ,HUARAZ,DRE ANCASH,ANCASH
,245261,EL PORNEVIR,120302,JUNIN,CHANCHAMAYO,PERENE,DRE JUNIN,JUNIN
,655407,LAS TIJERAS,60401,CAJAMARCA,CHOTA,CHOTA,DRE CAJAMARCA,CAJAMARCA
,655406,SILLEROPATA TRES CRUCES,60401,CAJAMARCA,CHOTA,CHOTA,DRE CAJAMARCA,CAJAMARCA
105020018,516787,COMIA,10502,AMAZONAS,LUYA,CAMPORREDONDO,DRE AMAZONAS,AMAZONAS
1301060016,310425,SAN IDELFONSO,130106,LA LIBERTAD,TRUJILLO,LAREDO,DRE LA LIBERTAD,LA LIBERTAD
,570802,VICTOR RAUL,130106,LA LIBERTAD,TRUJILLO,LAREDO,DRE LA LIBERTAD,LA LIBERTAD
1301060024,624042,SAN PACHUSCO,130106,LA LIBERTAD,TRUJILLO,LAREDO,DRE LA LIBERTAD,LA LIBERTAD
1301060008,614085,CIUDAD DE DIOS,130106,LA LIBERTAD,TRUJILLO,LAREDO,DRE LA LIBERTAD,LA LIBERTAD
1301060025,622805,SANTA VICTORIA,130106,LA LIBERTAD,TRUJILLO,LAREDO,DRE LA LIBERTAD,LA LIBERTAD
1903080053,235422,MOSQUITOPLAYA,190306,PASCO,OXAPAMPA,PUERTO BERMUDEZ,DRE PASCO,PASCO
,NA,BRESBY,190306,PASCO,OXAPAMPA,PUERTO BERMUDEZ,DRE PASCO,PASCO
,NA,NARANJILLO NEVATI,190306,PASCO,OXAPAMPA,PUERTO BERMUDEZ,DRE PASCO,PASCO
1903060170,311298,SAN JOSE AZUPIZU,190306,PASCO,OXAPAMPA,PUERTO BERMUDEZ,DRE PASCO,PASCO
1903060113,111605,SEPTIMO UNIDOS DE SANTA FE DE AGUACHINI,190306,PASCO,OXAPAMPA,PUERTO BERMUDEZ,DRE PASCO,PASCO
,NA,APURUCAYALI,190306,PASCO,OXAPAMPA,PUERTO BERMUDEZ,DRE PASCO,PASCO
201110024,122037,CHINCHAYHUASI,20111,ANCASH,HUARAZ,PIRA,DRE ANCASH,ANCASH
1403040025,623125,PAN DE AZUCAR,140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,DRE LAMBAYEQUE,LAMBAYEQUE
,683577,EL SAUCE,140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,DRE LAMBAYEQUE,LAMBAYEQUE
1403040001,127579,CERCADO,140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,DRE LAMBAYEQUE,LAMBAYEQUE
1403040001,127579,TOMAS ARELLANO,140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,DRE LAMBAYEQUE,LAMBAYEQUE
,523030,EL PINTOR,140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,DRE LAMBAYEQUE,LAMBAYEQUE
1403040033,510005,EL PROGRESO,140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,DRE LAMBAYEQUE,LAMBAYEQUE
1301010001,535994,HUERTA BELLA,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,DRE LA LIBERTAD,LA LIBERTAD
1301010001,535994,LA MARQUEZA,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,DRE LA LIBERTAD,LA LIBERTAD
1301010001,535994,EL PRGRESO,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,DRE LA LIBERTAD,LA LIBERTAD
